filename	Cadaverine-C2:0	Cadaverine-C3:0	Cadaverine-C5:0	Cadaverine-C6:0	Cadaverine-C7:0	Dopamine-C2:0	Histamine-C2:0	Histamine-C3:0	Histamine-C4:0	Histamine-C5:0	Histamine-C6:0	Serotonin-C2:0	Sulfadimethoxine	Sulfamethazine	Tryptophan-C3:0
HNRC_100H2O_P4_B6.mzML	7.338694267921609	5.31870692636906	0.2787572350233545	0.0	0.0	0.0089844920067011	0.4117329577128512	0.1488967321090849	0.0023871982988133	0.0	0.0014083948290351	0.0041040169157815	2.0456652824548023	1.0	0.0
HNRC_100H2O_P4_B7.mzML	4.980824037775269	3.4953823916000597	0.5145574664532606	0.0103446359892772	0.0	0.0025509201087125	0.0043985982806289	0.0065065152182852	0.0	0.0	0.0	0.0	0.9269046132944092	1.0	0.0
HNRC_100H2O_P4_B8.mzML	1.7642325459719974	0.9253891684884008	0.296858685916641	0.0060325671822624	0.0	0.0095947448635137	0.5572778990948991	0.3610526605799313	0.3321265189018197	0.1904032415454387	0.0223680964393448	0.0013860328229182	1.0252839146899146	1.0	0.0
HNRC_100H2O_P4_B9.mzML	2.270540208484338	1.185295075539432	0.350593592388601	0.0079250243927144	0.0	0.0076345422974197	0.4803308688502101	0.3464743178005939	0.3353993042919438	0.1259495549608358	0.0242393481233625	0.0033465730961356	1.0650893214414727	1.0	0.0
HNRC_100H2O_P4_C1.mzML	5.787112804445786	5.750144012596522	0.3988429375357972	0.0034166533874494	0.0	0.0420206933439622	0.1464641218882539	0.1068161364381584	0.1701240841629241	0.0371684604933335	0.0	0.0047833318990406	0.7961561229681596	1.0	0.0
HNRC_100H2O_P4_C2.mzML	46.4795988888242	32.58041859394606	1.3250429937817765	0.0165121326283434	0.0	0.0017658809319402	16.70163288448906	16.304835740503172	6.578799112653673	1.8984578508540728	0.0227330720165871	0.0	2.535234112425076	1.0	0.0159100633779728
HNRC_100H2O_P4_C3.mzML	12.135384384694357	7.847070058960286	0.2973228630459703	0.0	0.0	0.0	0.5114141265965075	0.2334792556037783	0.0	0.0083794395121774	0.0	0.0	1.2091150047724548	1.0	0.0
HNRC_100H2O_P4_C5.mzML	10.243113818806098	3.467406897058579	0.0990870052483907	0.0035180341735723	0.0	0.0036391559875708	0.1475650725417494	0.0180331955158626	0.0	0.0	0.0	0.0006388629897984	1.1877896357033084	1.0	0.0
HNRC_100H2O_P4_C6.mzML	0.2348434598103096	0.1021762044746195	0.0043854839965214	0.0	0.0	0.0341141383131659	0.2191137691421836	0.0575950832438803	0.001607948434999	0.0	0.0	0.0	2.172209142544433	1.0	0.0
HNRC_100H2O_P4_C7.mzML	1.4797725222818536	0.1443177546876453	0.0026781323017253	0.0	0.0	0.0003976467550454	0.275736383880314	0.0448001147266986	0.0010858289579264	0.0	0.0	0.0	0.9948682559526713	1.0	0.0020918170838911
HNRC_100H2O_P4_C8.mzML	18.444455239146865	11.841561574253198	0.1872974851346552	0.0118168599348928	0.0	0.0	2.087157351416014	0.9061747671982764	0.0392761414878027	0.0711235562059258	0.0	0.0	1.858312222234613	1.0	0.0
HNRC_100H2O_P4_C9.mzML	15.947201179301072	11.625667107077538	0.2126739842303099	0.0117608949403714	0.0	0.0	1.7553058451561536	1.0642591793933869	0.0380009207880662	0.0620882642162321	0.0050569871713506	0.0	1.6260192314349509	1.0	0.0
HNRC_100H2O_P4_D1.mzML	0.018235587524758	0.0086151696872707	0.0001344748695837	0.0	0.0	0.0003958566757965	0.008575063484201	0.0012582168736016	0.0002236573891491	0.0	0.0	0.0	0.5482729631254195	1.0	0.0
HNRC_100H2O_P4_D2.mzML	33.29711980071906	16.132874077275613	2.34092644421428	0.0959484104894049	0.0022061768457878	0.0060722324407221	36.6111974518848	10.152035817542895	0.5076088525689673	0.5233348390251238	0.0215054596106135	0.0	1.2707212707707023	1.0	0.0
HNRC_100H2O_P4_D3.mzML	0.2735215270092823	0.3780881194653823	0.2408735901732334	0.0	0.0	0.0070752699304236	0.4454393923839485	0.4286147418899073	0.3644588878100951	0.1822344463758331	0.0	0.0	0.1286561536480626	1.0	0.0
HNRC_100H2O_P4_D5.mzML	0.792894622574249	0.3309563570794544	0.0499958963006001	0.0	0.0	0.0029394411659585	0.4291020114631035	0.2030330674549073	0.0052229872825581	0.0011817570275465	0.0	0.0259534209986762	1.9253585084709648	1.0	0.0
HNRC_100H2O_P4_D6.mzML	12.520493353167144	7.774426329032806	0.3885576031912105	0.0343399261783117	0.0	0.0030950336540049	0.1012368083959698	0.0423923293180874	0.0125340878988222	0.0	0.0	0.0	0.9746662881659744	1.0	0.001139928848428
HNRC_100H2O_P4_D7.mzML	0.1382156828049796	0.0454165807551257	0.0030107008151214	0.0	0.0	0.0071106874319621	0.0035213417868476	0.0015279446894699	0.0	0.0	0.0	0.0037446154545024	0.8392616603495616	1.0	0.0
HNRC_100H2O_P4_D8.mzML	0.4577593431900953	0.3516548839438926	0.1633148114711328	0.0059646719821488	0.0	0.0	0.9463758184803152	0.585638242306232	0.3049216995119344	0.1624581347451389	0.0128873198919086	0.0041425623285884	0.9600856951806436	1.0	0.0
HNRC_100H2O_P4_D9.mzML	0.8358013489342545	0.5833810392411264	0.2819768256146592	0.0121093812950098	0.0	0.0014186585396134	1.3081619050326327	0.8001308168959766	0.4267077833148215	0.1812293834916602	0.0110843526904852	0.0105849536223879	1.0577600099928228	1.0	0.0
HNRC_100H2O_P4_E1.mzML	0.1267745881850072	0.0343008460888636	0.0	0.0	0.0	0.0218960858171035	0.0078868247065419	0.0	0.0	0.0	0.0	0.0	1.292018693380127	1.0	0.0
HNRC_100H2O_P4_E2.mzML	1.6104441938576113	0.8506173179054727	0.3102067251930774	0.0	0.0	0.0339931362164533	0.0	0.0	0.0	0.0	0.0	0.0055722793570636	0.7673394721889982	1.0	0.002505260870061
HNRC_100H2O_P4_E3.mzML	0.6750365788181665	0.2444363227941379	0.0018899517696584	0.0	0.0	0.0003201777617183	0.07867158525496	0.0132826221788662	0.0	0.0	0.0	0.0	1.124606042305936	1.0	0.0
HNRC_100H2O_P4_E5.mzML	0.9111687652411464	0.6534766072470222	0.0	0.0	0.0	0.0	15.310515449102036	10.00364032716039	1.458949181957643	0.4910297521813104	0.0	0.0	1.6314199521398274	1.0	0.0111177514268316
HNRC_100H2O_P4_E6.mzML	13.271504340973616	9.409785672556543	0.2066076996125928	0.003918839394469	0.0	0.0536086271329292	2.130100654994479	0.328274969253348	0.0092515158441861	0.0	0.0	0.0053398549620076	0.8519638084857115	1.0	0.0
HNRC_100H2O_P4_E7.mzML	0.4198718553858367	0.1962002385401288	0.2703130744789419	0.0172309678630483	0.0	0.0094917455359265	0.0053727014195657	0.0057397707058634	0.0	0.0	0.0	0.0	1.0652045134437176	1.0	0.0
HNRC_100H2O_P4_E8.mzML	0.1167370699882771	0.0751310714561985	0.0029799874132755	0.0	0.0	0.0023993721511507	0.0694655358488687	0.0287355770230051	0.0016420202601641	0.0	0.0	0.0	0.8407094152982794	1.0	0.0003600679080542
HNRC_100H2O_P4_F1.mzML	13.153342555036652	7.890971096908363	0.2872444178850096	0.0	0.0	0.0296190067902894	3.803136670852151	2.684275379683312	0.8431293278553448	0.0224200446509719	0.0	0.0171490697744209	0.7847159144315572	1.0	0.0
HNRC_100H2O_P4_F2.mzML	0.72049804327251	0.7627831976584972	0.2284372220871093	0.0	0.0	0.0393855762714703	1.764593457872934	1.0091191460646205	0.9762971021163872	0.4107370576100722	0.0088726480023902	0.0110555687494408	1.0341177859185997	1.0	0.0
HNRC_100H2O_P4_F3.mzML	7.475160774327558	3.109147708682668	0.0647664691403066	0.0	0.0	0.0	0.7854496379506908	0.345752936207764	0.0135990389821186	0.0099082704415635	0.0	0.0015313562686417	0.8032728545083336	1.0	0.0012508222959686
HNRC_100H2O_P4_F5.mzML	0.1610565294935031	0.0481555477837049	0.0017803977252001	0.0	0.0	0.0108284063224749	0.0240560179211133	0.0	0.0	0.0	0.0	0.0024103345067041	0.4802456157903756	1.0	0.0
HNRC_100H2O_P4_F6.mzML	4.919220553239854	2.0741669355225407	0.0084305956600596	0.0014628527476581	0.0	0.0	2.3702407116910096	1.0277349358690206	0.2699902177980879	0.0078716563060481	0.0	0.0	0.8974058196448855	1.0	0.0
HNRC_100H2O_P4_F7.mzML	21.30157945973991	13.05298431759907	0.3586241582552891	0.008907783645536	0.0	0.011394353387264	3.3015574543550983	1.2046372164365968	0.3620239902085335	0.0203069797671334	0.0	0.0	1.0521299817789216	1.0	0.0
HNRC_100H2O_P4_F8.mzML	0.2629194011083725	0.3778802069320304	0.6084096187037299	0.0009712348165887	0.0	0.0027493823319289	0.0146415361373123	0.0223983961138837	0.0169100938513062	0.016131566360574	0.0	0.0014469768475382	1.1808213246565151	1.0	0.0
HNRC_100H2O_P4_G1.mzML	3.605662617186968	1.1970635716624574	0.0229091981249348	0.0	0.0	0.0026420267558109	0.2358060352876741	0.0551015672565625	0.0052706280923123	0.0	0.0	0.0	1.206628805388142	1.0	0.0
HNRC_100H2O_P4_G2.mzML	0.0607956680700731	0.0070571151223957	0.0	0.0	0.0	0.0063044172822392	0.0175385389368912	0.0	0.0	0.0	0.0	0.0	0.7348809541476292	1.0	0.0
HNRC_100H2O_P4_G3.mzML	4.527923591265804	0.8047547167604288	0.4062347013253413	0.0053409363855602	0.0	0.0146923436941513	24.668749224889304	3.425866851235505	1.7854335415935865	1.5582231252755672	0.0	0.0027467497190992	1.49938476315475	1.0	0.0110886854242236
HNRC_100H2O_P4_G5.mzML	0.608899059560638	0.3314424126141022	0.2335232574562791	0.0	0.0	0.0032300729322716	0.0	0.0	0.0	0.0	0.0	0.0	1.0402181903829248	1.0	0.0
HNRC_100H2O_P4_G6.mzML	0.215047186205243	0.1302778772842061	0.0019584436253889	0.0	0.0	0.0053092707224261	0.0151429317451514	0.0	0.0	0.0	0.0	0.0	2.9598108852166964	1.0	0.0
HNRC_100H2O_P4_G7.mzML	6.40962034611491	0.4431567693808886	0.003105516373007	0.0	0.0	0.2168852895450262	0.9166413645327814	0.1225212351300768	0.0187169647189482	0.0	0.0	0.0111197546315092	0.9444833603874464	1.0	0.0
HNRC_100H2O_P4_G8.mzML	0.0457505726013696	0.0199421909804997	0.0	0.0	0.0	0.0004356712402776	0.0015346495942097	0.0	0.0	0.0	0.0	0.0	0.3759494710905004	1.0	0.0
HNRC_100H2O_P4_H1.mzML	6.210704891868464	5.011351314380039	3.042096162646177	0.0561460971253544	0.006533212288896	0.0141215509275224	0.0783667099847208	0.0240683136494225	0.029081733326961	0.0072429198448105	0.0	0.0079309492949822	1.2207848533143462	1.0	0.0
HNRC_100H2O_P4_H2.mzML	0.2420032426806656	0.2289737191735941	0.0034171767414109	0.0	0.0	0.0036056482591452	0.0359902134722755	0.0080847380044228	0.0032561519202068	0.0	0.0	0.0	0.6292941396607664	1.0	0.0
HNRC_100H2O_P4_H3.mzML	2.1252985680572194	1.08550796968186	0.0569428191528208	0.0008751782183195	0.0	0.0008244591257542	0.0718362817673722	0.0276063309727718	0.0007601137214691	0.0004444407031345	0.0	0.0	0.1669722688989063	1.0	0.0
HNRC_100H2O_P4_H5.mzML	11.91263008952292	11.681230171617816	0.6832787335422125	0.0126196699300356	0.0	0.057649208663779	0.2456097470169074	0.1151923161374444	0.0140786784208169	0.0052377194509624	0.0	0.0	1.5522461062862192	1.0	0.0
HNRC_100H2O_P4_H6.mzML	2.7341622545424333	1.6133386964574317	1.2997294949471176	0.004572242883735	0.0	0.014201089931623	0.1606302041810533	0.0833677035483531	0.0915580348110611	0.0231042989163776	0.0	0.0021357798120912	1.2015773766525173	1.0	0.0
HNRC_100H2O_P4_H7.mzML	0.2490948063016742	0.1884010225633147	0.0098408172424465	0.0	0.0	0.0022273286949291	0.0372818917329481	0.0113531980895742	0.001672108530943	0.0	0.0	0.0	0.501308243968998	1.0	0.0
HNRC_100H2O_P4_H8.mzML	0.2148879947412342	0.1136454500359081	0.0024543815467949	0.0	0.0	0.0003088634670553	0.0043199900437419	0.0	0.0	0.0	0.0	0.0	0.6824440216090286	1.0	0.0
